Year,District,Winning Party,Voter Turnout (%),Votes Blue,Votes Red,Total_Population,Total_Pop_Citizenship,US_Born_Citizen,US_Territory_Born_Citizen,US_Born_Abroad_Citizen,Naturalized_Citizen,Non_Citizen,Total_Pop_Birth,Native_Born,Foreign_Born,Total_Foreign_Born,Entered_2010_Later,Entered_2000_2009,Entered_Before_2000,Pop_5Years_Over,English_Only,Spanish_Speaker,Indo_European_Lang,Asian_Pacific_Lang,Other_Languages,White_Alone,Black_Alone,Native_American_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,Hispanic_Latino,Total_Male,Male_Under_5,Male_5_9,Male_10_14,Male_15_17,Male_18_19,Male_20,Male_21,Male_22_24,Male_25_29,Male_30_34,Male_35_39,Male_40_44,Male_45_49,Male_50_54,Male_55_59,Male_60_61,Male_62_64,Male_65_66,Male_67_69,Male_70_74,Male_75_79,Male_80_84,Male_85_Over,Total_Female,Female_Under_5,Female_5_9,Female_10_14,Female_15_17,Female_18_19,Female_20,Female_21,Female_22_24,Female_25_29,Female_30_34,Female_35_39,Female_40_44,Female_45_49,Female_50_54,Female_55_59,Female_60_61,Female_62_64,Female_65_66,Female_67_69,Female_70_74,Female_75_79,Female_80_84,Female_85_Over,Median_Household_Income,Total_Households_Income,Income_Less_10000,Income_10000_14999,Income_15000_19999,Income_20000_24999,Income_25000_29999,Income_30000_34999,Income_35000_39999,Income_40000_44999,Income_45000_49999,Income_50000_59999,Income_60000_74999,Income_75000_99999,Income_100000_124999,Income_125000_149999,Income_150000_199999,Income_200000_Plus,Total_Pop_Poverty,Below_Poverty_Level,Pop_25_Over,No_Schooling,Nursery_School,Kindergarten,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12_No_Diploma,High_School_Diploma,GED,Some_College_Less_1yr,Some_College_1yr_Plus,Associates_Degree,Bachelors_Degree,Masters_Degree,Professional_Degree,Doctorate_Degree,Total_Households,Family_Households,Married_Couple_Family,Other_Family,Nonfamily_Households,Living_Alone,Not_Living_Alone,In_Labor_Force,Civilian_Labor_Force,Employed,Unemployed,Total_Housing_Units,Owner_Occupied,Renter_Occupied,Workers_16_Over,Commute_Car,Commute_Public_Transit,Commute_Bicycle,Commute_Walk,Work_From_Home,Total_Households_Internet,Has_Internet,No_Internet,Dist_clean
2018,17,D,,142659,87090,679926,679926.0,643766.0,1115.0,4490.0,12134.0,18421.0,679926.0,649371.0,30555,36160.0,8334.0,9896.0,4810.0,,,,,,,553346,80141,1776.0,10393,245.0,11838.0,22187.0,60034,336379,20707.0,20397.0,23554.0,13062.0,7804.0,5746.0,4504.0,13237.0,21765.0,20818.0,20578.0,19245.0,20393.0,21410.0,22688.0,10434.0,13201.0,8214.0,10479.0,15099.0,11249.0,6257.0,5538.0,343547,19351.0,21073.0,19658.0,12570.0,9164.0,4491.0,4061.0,12680.0,20757.0,20207.0,19938.0,19519.0,19923.0,21620.0,24086.0,9948.0,14449.0,9311.0,12129.0,16167.0,12396.0,8766.0,11283.0,47853,280917.0,21732.0,15997.0,16135.0,18166.0,14889.0,14957.0,15325.0,15469.0,12220.0,23865.0,30474.0,35102.0,20194.0,10583.0,10308.0,5501.0,655934.0,110228,467867.0,4646.0,68.0,160.0,186.0,361.0,626.0,291.0,839.0,2267.0,1705.0,5004.0,6928.0,9420.0,10900.0,8830.0,132849.0,29023.0,45774.0,70807.0,46075.0,61294.0,23458.0,4355.0,2001.0,280917.0,169931.0,119100.0,50831.0,13997.0,36834.0,110986.0,330276,330022.0,307434.0,22588,280917.0,187000,93917.0,302522.0,278535.0,3331,1212.0,6357.0,10521.0,280917.0,229789.0,44007.0,17
2018,18,R,,95486,195927,700276,700276.0,668854.0,925.0,3360.0,14496.0,12641.0,700276.0,673139.0,27137,31422.0,9343.0,7418.0,1393.0,,,,,,,628155,29816,1320.0,20195,28.0,5299.0,15463.0,21322,342649,20641.0,21367.0,23376.0,14713.0,8723.0,4148.0,4269.0,11049.0,20148.0,21352.0,22224.0,20330.0,20908.0,21125.0,24969.0,9243.0,14171.0,7381.0,12222.0,15511.0,11034.0,6765.0,6980.0,357627,20797.0,20751.0,23034.0,13370.0,9229.0,4741.0,4343.0,10621.0,21020.0,20293.0,21107.0,20877.0,21480.0,22108.0,25716.0,9335.0,15194.0,9773.0,11682.0,16671.0,12799.0,10090.0,12596.0,65362,279760.0,15710.0,10373.0,10842.0,12110.0,10442.0,14085.0,11201.0,12355.0,9516.0,21261.0,31855.0,39775.0,27145.0,18821.0,17829.0,16440.0,679721.0,67944,485104.0,1702.0,178.0,63.0,0.0,58.0,260.0,124.0,146.0,626.0,554.0,3607.0,3000.0,6291.0,6344.0,5497.0,126269.0,18729.0,36183.0,65986.0,47236.0,100599.0,45590.0,8483.0,7579.0,279760.0,184193.0,149905.0,34288.0,9395.0,24893.0,95567.0,347056,346622.0,334854.0,11768,279760.0,209231,70529.0,330931.0,305769.0,1084,901.0,6855.0,14912.0,279760.0,234598.0,35974.0,18
2018,2,D,,190684,44567,694459,694459.0,633358.0,2103.0,1993.0,27278.0,29727.0,694459.0,637454.0,57005,61101.0,7701.0,15385.0,9255.0,,,,,,,253856,393578,1139.0,6314,95.0,25713.0,13764.0,103443,321210,23003.0,20465.0,25772.0,17158.0,10926.0,3328.0,4365.0,13393.0,22328.0,17564.0,18976.0,19799.0,20575.0,20874.0,17985.0,8122.0,12498.0,6209.0,8831.0,11474.0,7380.0,5008.0,5177.0,373249,18759.0,20994.0,26289.0,17427.0,9134.0,4924.0,4142.0,15558.0,23667.0,23700.0,21590.0,24284.0,24078.0,25162.0,23284.0,10450.0,12727.0,8455.0,11040.0,16380.0,11428.0,9448.0,10329.0,49210,257381.0,23287.0,13302.0,13785.0,14487.0,14450.0,15339.0,11928.0,12614.0,11246.0,21775.0,24541.0,30325.0,20490.0,11330.0,11113.0,7369.0,685569.0,125603,458822.0,6644.0,145.0,247.0,53.0,443.0,478.0,1013.0,1434.0,4617.0,1243.0,5645.0,4411.0,7519.0,11477.0,9741.0,124755.0,15264.0,30303.0,92619.0,36929.0,62085.0,33888.0,3572.0,4297.0,257381.0,162028.0,87811.0,74217.0,14684.0,59533.0,95353.0,332463,332262.0,299420.0,32842,257381.0,156735,100646.0,291698.0,234822.0,33572,466.0,3905.0,13607.0,257381.0,212388.0,37988.0,2
2018,3,D,,163053,57885,704050,704050.0,550086.0,2435.0,7428.0,82048.0,62053.0,704050.0,559949.0,144101,153964.0,16474.0,33148.0,15581.0,,,,,,,554906,35460,3459.0,31306,158.0,63289.0,15472.0,228203,350554,20443.0,20948.0,25757.0,14459.0,9551.0,3765.0,4344.0,12308.0,24975.0,22935.0,25037.0,22101.0,22088.0,24815.0,26543.0,8812.0,14242.0,6286.0,9045.0,12935.0,9217.0,5256.0,4692.0,353496,23342.0,22737.0,23315.0,14761.0,7151.0,3175.0,3284.0,13301.0,22924.0,22179.0,23054.0,23952.0,20857.0,23105.0,22794.0,9128.0,13700.0,7560.0,9242.0,15728.0,10110.0,8277.0,9820.0,66862,246239.0,12258.0,7272.0,10050.0,11708.0,10666.0,10631.0,9193.0,11408.0,8951.0,16263.0,26917.0,30340.0,23520.0,16703.0,20117.0,20242.0,692985.0,71307,481409.0,9679.0,0.0,85.0,457.0,558.0,1303.0,1105.0,2114.0,8868.0,1801.0,8714.0,6782.0,7003.0,5540.0,14443.0,123133.0,17754.0,28649.0,72163.0,34594.0,84132.0,41253.0,6664.0,4615.0,246239.0,173289.0,129774.0,43515.0,14783.0,28732.0,72950.0,360445,360326.0,337156.0,23170,246239.0,182050,64189.0,329683.0,278177.0,30853,930.0,6523.0,9159.0,246239.0,208892.0,31903.0,3
2018,4,D,,143895,22294,702062,702062.0,465995.0,15940.0,7096.0,85793.0,127238.0,702062.0,489031.0,213031,236067.0,28142.0,43221.0,41934.0,,,,,,,420391,28977,3538.0,24719,188.0,204348.0,19901.0,475571,352971,24551.0,20833.0,27631.0,14085.0,7659.0,4480.0,4035.0,16933.0,33234.0,32041.0,30600.0,25211.0,22656.0,20492.0,19071.0,7272.0,10661.0,4701.0,7072.0,8610.0,6236.0,2164.0,2743.0,349091,21669.0,22739.0,22677.0,13734.0,9309.0,4370.0,4822.0,16183.0,32141.0,29883.0,28278.0,21994.0,24265.0,19006.0,19492.0,7966.0,10298.0,6323.0,7540.0,11076.0,6559.0,4372.0,4395.0,55305,233844.0,12624.0,7803.0,10511.0,16243.0,13170.0,13511.0,11592.0,10773.0,9544.0,19294.0,22753.0,28838.0,19662.0,11480.0,14880.0,11166.0,698344.0,95866,466352.0,15451.0,0.0,64.0,1066.0,1751.0,4423.0,1790.0,3815.0,24188.0,3495.0,9051.0,12217.0,6575.0,9073.0,10604.0,123441.0,15405.0,18988.0,57890.0,26076.0,79511.0,31905.0,6217.0,3356.0,233844.0,154753.0,98331.0,56422.0,18606.0,37816.0,79091.0,384474,384233.0,360885.0,23348,233844.0,113623,120221.0,356058.0,244032.0,78537,5788.0,9327.0,13011.0,233844.0,191261.0,36017.0,4
2018,5,D,,213992,65134,743699,743699.0,565501.0,5199.0,8902.0,97513.0,66584.0,743699.0,579602.0,164097,178198.0,33729.0,37021.0,11985.0,700467.0,466943.0,94706.0,3078.0,56.0,5367.0,594110,22900,1120.0,63328,187.0,35743.0,26311.0,138791,367389,22923.0,19426.0,19307.0,9079.0,6762.0,3034.0,3211.0,18441.0,43651.0,39866.0,29366.0,25874.0,23015.0,21620.0,20632.0,8475.0,11044.0,6177.0,9370.0,10573.0,6778.0,4712.0,4053.0,376310,20309.0,16768.0,16270.0,11239.0,6892.0,3871.0,4037.0,18577.0,42748.0,39366.0,29507.0,23440.0,23124.0,21511.0,22037.0,8901.0,13630.0,7160.0,9455.0,12252.0,8710.0,6906.0,9600.0,87326,304941.0,14083.0,7012.0,7605.0,11013.0,10452.0,10082.0,7392.0,9841.0,9640.0,18254.0,26211.0,38165.0,30496.0,22177.0,31891.0,50627.0,733042.0,61035,543553.0,7587.0,94.0,0.0,0.0,440.0,603.0,896.0,1100.0,4143.0,909.0,3476.0,2657.0,3899.0,5932.0,8904.0,82226.0,10781.0,22381.0,54212.0,29461.0,180700.0,83456.0,29979.0,9717.0,304941.0,163569.0,129280.0,34289.0,10990.0,23299.0,141372.0,457044,457022.0,440341.0,16681,304941.0,175693,129248.0,434323.0,262108.0,113921,8130.0,15377.0,27774.0,304941.0,265338.0,31746.0,5
2018,6,D,,169001,146445,730345,730345.0,612170.0,1059.0,6405.0,68534.0,42177.0,730345.0,619634.0,110711,118175.0,21175.0,26333.0,7382.0,690285.0,546585.0,49956.0,1844.0,371.0,2705.0,600898,17193,955.0,72910,64.0,18100.0,20225.0,73998,360402,20199.0,24799.0,24959.0,16374.0,9694.0,2877.0,4417.0,12860.0,19803.0,20323.0,22598.0,22783.0,25882.0,26522.0,27517.0,10200.0,15234.0,8167.0,11715.0,13486.0,9879.0,5307.0,4807.0,369943,19861.0,22374.0,24081.0,16019.0,8665.0,2495.0,2407.0,11520.0,19001.0,19643.0,24913.0,22293.0,23759.0,30088.0,30530.0,10791.0,15660.0,9675.0,11297.0,15268.0,12950.0,8263.0,8390.0,101493,270115.0,9080.0,4101.0,4677.0,8565.0,5872.0,6545.0,7656.0,7402.0,7536.0,14924.0,21883.0,32742.0,34341.0,20532.0,35724.0,48535.0,720130.0,39101,506744.0,3440.0,103.0,0.0,0.0,143.0,243.0,672.0,857.0,2212.0,669.0,2296.0,1885.0,2591.0,1908.0,5556.0,76709.0,8894.0,30161.0,58043.0,41078.0,161166.0,79786.0,17726.0,10606.0,270115.0,199484.0,168027.0,31457.0,8822.0,22635.0,70631.0,398815,398713.0,385440.0,13273,270115.0,216872,53243.0,378621.0,314175.0,23753,526.0,5948.0,31832.0,270115.0,252338.0,14169.0,6
2018,7,D,,215746,30497,707513,707513.0,601126.0,4912.0,4478.0,44358.0,52639.0,707513.0,610516.0,96997,106387.0,29802.0,20747.0,8207.0,,,,,,,264669,323450,1095.0,52122,148.0,48385.0,17644.0,124242,341185,20167.0,19638.0,19519.0,9882.0,8605.0,4603.0,4194.0,16870.0,39183.0,36210.0,26241.0,20456.0,19862.0,18312.0,19206.0,7768.0,9565.0,5308.0,9779.0,11521.0,8249.0,3207.0,2840.0,366328,19809.0,18616.0,17064.0,9475.0,10087.0,4592.0,5490.0,16924.0,39860.0,32658.0,26441.0,20777.0,22325.0,22669.0,22657.0,9453.0,11821.0,7816.0,10406.0,14805.0,9513.0,6943.0,6127.0,56166,301839.0,33918.0,17644.0,16174.0,18223.0,12291.0,10707.0,9957.0,10130.0,9766.0,16267.0,25462.0,27082.0,24584.0,16175.0,19931.0,33528.0,680478.0,137443,501978.0,8389.0,201.0,209.0,355.0,160.0,524.0,1657.0,1033.0,5220.0,2188.0,7053.0,5080.0,8496.0,14627.0,12072.0,102136.0,13746.0,20365.0,58840.0,28310.0,110752.0,62539.0,26341.0,11685.0,301839.0,144286.0,81990.0,62296.0,13748.0,48548.0,157553.0,376267,376128.0,342422.0,33706,301839.0,126479,175360.0,336736.0,172979.0,88231,5531.0,39882.0,20575.0,301839.0,241715.0,45629.0,7
2018,8,D,,130054,67073,707268,707268.0,488750.0,2295.0,7834.0,104716.0,103673.0,707268.0,498879.0,208389,218518.0,39503.0,59958.0,22964.0,657705.0,349002.0,165482.0,866.0,0.0,2558.0,454580,38308,6590.0,99254,1736.0,87930.0,18870.0,212650,341723,24592.0,22853.0,21017.0,13106.0,7206.0,3732.0,4706.0,14399.0,24756.0,26084.0,26650.0,25392.0,22264.0,19380.0,21882.0,10198.0,10849.0,6727.0,8832.0,12079.0,6305.0,4890.0,3824.0,365545,24971.0,24353.0,22540.0,14058.0,7913.0,4513.0,4093.0,16018.0,25612.0,26823.0,25018.0,23005.0,23926.0,19914.0,23629.0,10153.0,14045.0,8008.0,9938.0,13657.0,9423.0,6332.0,7603.0,72089,250552.0,10142.0,4846.0,8434.0,8506.0,8649.0,8661.0,9805.0,12436.0,10371.0,19254.0,28193.0,36838.0,29011.0,18647.0,20926.0,15833.0,702194.0,58125,477198.0,9879.0,163.0,0.0,0.0,1110.0,1949.0,1999.0,1813.0,10534.0,2532.0,5873.0,6975.0,8494.0,4769.0,12239.0,101398.0,12348.0,30370.0,62869.0,37420.0,108063.0,44732.0,7575.0,4094.0,250552.0,177231.0,135528.0,41703.0,11431.0,30272.0,73321.0,397559,397521.0,382455.0,15066,250552.0,167888,82664.0,375501.0,335475.0,13576,909.0,4316.0,17227.0,250552.0,226783.0,19783.0,8
2018,9,D,,213368,76983,721481,721481.0,529772.0,3386.0,7977.0,108774.0,71572.0,721481.0,541135.0,180346,191709.0,41544.0,45313.0,9523.0,678013.0,447142.0,58070.0,3632.0,1378.0,4174.0,507446,68026,1847.0,95553,771.0,22005.0,25833.0,81079,355134,22885.0,22606.0,20566.0,14750.0,7977.0,4947.0,5173.0,11159.0,25248.0,23033.0,22170.0,24912.0,22741.0,26362.0,25646.0,9019.0,12642.0,6969.0,10614.0,14394.0,9381.0,5318.0,6622.0,366347,20583.0,21480.0,23298.0,11276.0,8704.0,3940.0,3620.0,12419.0,23778.0,22756.0,25631.0,22733.0,21863.0,23995.0,24607.0,8185.0,14440.0,7555.0,12430.0,17600.0,11663.0,9137.0,14654.0,74614,290016.0,17873.0,9926.0,9787.0,12383.0,9933.0,10577.0,11164.0,10308.0,9146.0,19372.0,25124.0,31476.0,27691.0,18306.0,25981.0,40969.0,703489.0,81477,506098.0,7803.0,93.0,359.0,397.0,44.0,1150.0,1178.0,992.0,4008.0,699.0,4016.0,3054.0,3943.0,3956.0,7995.0,66556.0,9303.0,20405.0,54599.0,27287.0,160257.0,89892.0,24298.0,13814.0,290016.0,167652.0,135099.0,32553.0,9188.0,23365.0,122364.0,381623,381453.0,364527.0,16926,290016.0,176969,113047.0,357860.0,233100.0,78528,5181.0,13229.0,24548.0,290016.0,252893.0,28752.0,9
2020,1,D,,239943,85027,706292,,,,,,,,,51559,,,,,,,,,,,248615,362428,,8476,,,,69217,330545,,,,,,,,,,,,,,,,,,,,,,,,375747,,,,,,,,,,,,,,,,,,,,,,,,54892,,,,,,,,,,,,,,,,,,,111594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643432,,,62860,,411082,,,,129957,,,,,,,1
2020,2,D,,234896,63142,706293,,,,,,,,,57210,,,,,,,,,,,221776,382831,,12713,,,,74161,333410,,,,,,,,,,,,,,,,,,,,,,,,372883,,,,,,,,,,,,,,,,,,,,,,,,52784,,,,,,,,,,,,,,,,,,,114420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641314,,,64979,,438607,,,,107356,,,,,,,2
2020,3,D,,172997,133851,706292,,,,,,,,,135608,,,,,,,,,,,341139,33902,,22601,,,,297347,345176,,,,,,,,,,,,,,,,,,,,,,,,361116,,,,,,,,,,,,,,,,,,,,,,,,65892,,,,,,,,,,,,,,,,,,,79105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658264,,,48028,,483104,,,,118657,,,,,,,3
2020,4,D,,187219,35518,706293,,,,,,,,,228919,,,,,,,,,,,180811,36727,,19776,,,,460463,351834,,,,,,,,,,,,,,,,,,,,,,,,354459,,,,,,,,,,,,,,,,,,,,,,,,48924,,,,,,,,,,,,,,,,,,,129958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650496,,,55797,,312261,,,,170923,,,,,,,4
2020,5,D,,255661,96200,706293,,,,,,,,,150440,,,,,,,,,,,471844,27545,,62860,,,,128546,343078,,,,,,,,,,,,,,,,,,,,,,,,363215,,,,,,,,,,,,,,,,,,,,,,,,82841,,,,,,,,,,,,,,,,,,,62860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672391,,,33902,,394051,,,,200607,,,,,,,5
2020,6,D,,213777,183891,706292,,,,,,,,,133489,,,,,,,,,,,509237,36021,,86168,,,,59328,347616,,,,,,,,,,,,,,,,,,,,,,,,358676,,,,,,,,,,,,,,,,,,,,,,,,98248,,,,,,,,,,,,,,,,,,,43790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676628,,,29664,,553933,,,,87580,,,,,,,6
2020,7,D,,249383,41390,706293,,,,,,,,,110888,,,,,,,,,,,200607,365880,,33902,,,,93230,336276,,,,,,,,,,,,,,,,,,,,,,,,370017,,,,,,,,,,,,,,,,,,,,,,,,58924,,,,,,,,,,,,,,,,,,,135608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637076,,,69217,,291033,,,,231744,,,,,,,7
2020,8,D,,186251,68327,706292,,,,,,,,,175160,,,,,,,,,,,382830,48028,,112307,,,,151147,346809,,,,,,,,,,,,,,,,,,,,,,,,359483,,,,,,,,,,,,,,,,,,,,,,,,78942,,,,,,,,,,,,,,,,,,,59328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669565,,,36727,,509237,,,,79105,,,,,,,8
2020,9,D,,262045,107125,706293,,,,,,,,,163144,,,,,,,,,,,450615,57916,,72042,,,,112300,341847,,,,,,,,,,,,,,,,,,,,,,,,364446,,,,,,,,,,,,,,,,,,,,,,,,76842,,,,,,,,,,,,,,,,,,,69217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668153,,,38140,,412475,,,,175161,,,,,,,9
2020,10,D,,202402,114442,706292,,,,,,,,,139846,,,,,,,,,,,433483,62860,,66371,,,,128546,344671,,,,,,,,,,,,,,,,,,,,,,,,361621,,,,,,,,,,,,,,,,,,,,,,,,89421,,,,,,,,,,,,,,,,,,,55091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671677,,,34615,,502880,,,,59328,,,,,,,10
2020,11,D,,194557,112807,706293,,,,,,,,,94643,,,,,,,,,,,453500,87580,,34608,,,,118657,348122,,,,,,,,,,,,,,,,,,,,,,,,358171,,,,,,,,,,,,,,,,,,,,,,,,72842,,,,,,,,,,,,,,,,,,,64979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665328,,,40965,,528507,,,,29664,,,,,,,11
2020,12,R,,127577,194839,706292,,,,,,,,,19776,,,,,,,,,,,557224,100293,,8476,,,,26839,346809,,,,,,,,,,,,,,,,,,,,,,,,359483,,,,,,,,,,,,,,,,,,,,,,,,54892,,,,,,,,,,,,,,,,,,,100293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658264,,,48028,,504352,,,,8476,,,,,,,12
2020,13,R,,151648,181373,706293,,,,,,,,,29664,,,,,,,,,,,535570,92524,,26839,,,,36727,344671,,,,,,,,,,,,,,,,,,,,,,,,361622,,,,,,,,,,,,,,,,,,,,,,,,58924,,,,,,,,,,,,,,,,,,,90422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662503,,,43790,,486756,,,,12713,,,,,,,13
2020,14,D,,203209,197835,706292,,,,,,,,,83342,,,,,,,,,,,502880,55091,,27545,,,,108769,348808,,,,,,,,,,,,,,,,,,,,,,,,357484,,,,,,,,,,,,,,,,,,,,,,,,82842,,,,,,,,,,,,,,,,,,,59328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670271,,,36021,,552300,,,,24014,,,,,,,14
2020,15,R,,88559,244947,706293,,,,,,,,,14832,,,,,,,,,,,594679,62860,,9888,,,,22601,350481,,,,,,,,,,,,,,,,,,,,,,,,355812,,,,,,,,,,,,,,,,,,,,,,,,52842,,,,,,,,,,,,,,,,,,,97462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661090,,,45203,,511436,,,,5650,,,,,,,15
2020,16,R,,119313,218839,706292,,,,,,,,,33902,,,,,,,,,,,579826,36727,,12713,,,,62860,351833,,,,,,,,,,,,,,,,,,,,,,,,354459,,,,,,,,,,,,,,,,,,,,,,,,58924,,,,,,,,,,,,,,,,,,,79105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665327,,,40965,,528507,,,,8476,,,,,,,16
2020,17,D,,156011,143863,706293,,,,,,,,,27545,,,,,,,,,,,542433,79105,,14832,,,,55091,347456,,,,,,,,,,,,,,,,,,,,,,,,358837,,,,,,,,,,,,,,,,,,,,,,,,54892,,,,,,,,,,,,,,,,,,,87580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662503,,,43790,,493133,,,,9888,,,,,,,17
2022,1,D,,159142,78258,728550,728550.0,668905.0,1600.0,7081.0,26677.0,24287.0,728550.0,677586.0,50964,59645.0,18688.0,11269.0,3863.0,,,,,,,284667,351261,3461.0,16520,107.0,25061.0,47473.0,63990,346545,22939.0,23405.0,24107.0,14934.0,9071.0,5288.0,3719.0,15548.0,22957.0,22731.0,21283.0,20233.0,16882.0,24547.0,19453.0,8911.0,16111.0,7365.0,12040.0,14559.0,9439.0,5709.0,5314.0,382005,16830.0,21258.0,21437.0,16783.0,8657.0,3994.0,2997.0,15473.0,22076.0,22680.0,24294.0,23502.0,21619.0,28341.0,24209.0,11342.0,15450.0,9090.0,14038.0,21498.0,16051.0,9673.0,10713.0,64107,300665.0,29318.0,18059.0,10475.0,11569.0,12593.0,13784.0,11296.0,9611.0,8615.0,17302.0,24544.0,35417.0,30965.0,17794.0,24683.0,24640.0,718322.0,119176,502110.0,6865.0,59.0,499.0,0.0,0.0,179.0,658.0,334.0,1433.0,716.0,3895.0,3387.0,6202.0,8306.0,11644.0,116152.0,17122.0,39210.0,82408.0,43079.0,89859.0,50626.0,9896.0,9581.0,300665.0,179194.0,103666.0,75528.0,14292.0,61236.0,121471.0,360825,360646.0,330170.0,30476,300665.0,186351,114314.0,323059.0,229369.0,31922,753.0,10394.0,44603.0,300665.0,263931.0,25984.0,1
